file_name,file_path,actor_id,sentence_id,emotion,emotion_id,emotion_level,duration_sec,sample_rate,num_samples
1047_IWL_ANG_XX.wav,AudioWAV\1047_IWL_ANG_XX.wav,1047,IWL,ANG,0,XX,2.469,16000,39506
1047_IWW_ANG_XX.wav,AudioWAV\1047_IWW_ANG_XX.wav,1047,IWW,ANG,0,XX,2.102,16000,33634
1047_MTI_ANG_XX.wav,AudioWAV\1047_MTI_ANG_XX.wav,1047,MTI,ANG,0,XX,2.502,16000,40040
1047_TAI_ANG_XX.wav,AudioWAV\1047_TAI_ANG_XX.wav,1047,TAI,ANG,0,XX,2.669,16000,42709
1047_TIE_ANG_XX.wav,AudioWAV\1047_TIE_ANG_XX.wav,1047,TIE,ANG,0,XX,2.636,16000,42175
1047_TSI_ANG_XX.wav,AudioWAV\1047_TSI_ANG_XX.wav,1047,TSI,ANG,0,XX,2.276,16000,36409
1047_WSI_ANG_XX.wav,AudioWAV\1047_WSI_ANG_XX.wav,1047,WSI,ANG,0,XX,2.636,16000,42175
1048_DFA_ANG_XX.wav,AudioWAV\1048_DFA_ANG_XX.wav,1048,DFA,ANG,0,XX,2.502,16000,40040
1048_IEO_ANG_HI.wav,AudioWAV\1048_IEO_ANG_HI.wav,1048,IEO,ANG,0,HI,2.336,16000,37371
1048_IEO_ANG_LO.wav,AudioWAV\1048_IEO_ANG_LO.wav,1048,IEO,ANG,0,LO,2.135,16000,34167
1048_IEO_ANG_MD.wav,AudioWAV\1048_IEO_ANG_MD.wav,1048,IEO,ANG,0,MD,2.569,16000,41108
1048_IOM_ANG_XX.wav,AudioWAV\1048_IOM_ANG_XX.wav,1048,IOM,ANG,0,XX,2.202,16000,35235
1048_ITH_ANG_XX.wav,AudioWAV\1048_ITH_ANG_XX.wav,1048,ITH,ANG,0,XX,2.803,16000,44845
1048_ITS_ANG_XX.wav,AudioWAV\1048_ITS_ANG_XX.wav,1048,ITS,ANG,0,XX,2.436,16000,38972
1048_IWL_ANG_XX.wav,AudioWAV\1048_IWL_ANG_XX.wav,1048,IWL,ANG,0,XX,2.336,16000,37371
1048_IWW_ANG_XX.wav,AudioWAV\1048_IWW_ANG_XX.wav,1048,IWW,ANG,0,XX,2.035,16000,32566
1048_MTI_ANG_XX.wav,AudioWAV\1048_MTI_ANG_XX.wav,1048,MTI,ANG,0,XX,2.703,16000,43243
1048_TAI_ANG_XX.wav,AudioWAV\1048_TAI_ANG_XX.wav,1048,TAI,ANG,0,XX,3.036,16000,48582
1048_TIE_ANG_XX.wav,AudioWAV\1048_TIE_ANG_XX.wav,1048,TIE,ANG,0,XX,3.103,16000,49650
1048_TSI_ANG_XX.wav,AudioWAV\1048_TSI_ANG_XX.wav,1048,TSI,ANG,0,XX,2.069,16000,33100
1048_WSI_ANG_XX.wav,AudioWAV\1048_WSI_ANG_XX.wav,1048,WSI,ANG,0,XX,3.437,16000,54988
1049_DFA_ANG_XX.wav,AudioWAV\1049_DFA_ANG_XX.wav,1049,DFA,ANG,0,XX,3.003,16000,48048
1049_IEO_ANG_HI.wav,AudioWAV\1049_IEO_ANG_HI.wav,1049,IEO,ANG,0,HI,2.436,16000,38972
1049_IEO_ANG_LO.wav,AudioWAV\1049_IEO_ANG_LO.wav,1049,IEO,ANG,0,LO,2.135,16000,34167
1049_IEO_ANG_MD.wav,AudioWAV\1049_IEO_ANG_MD.wav,1049,IEO,ANG,0,MD,2.135,16000,34167
1049_IOM_ANG_XX.wav,AudioWAV\1049_IOM_ANG_XX.wav,1049,IOM,ANG,0,XX,2.135,16000,34167
1049_ITH_ANG_XX.wav,AudioWAV\1049_ITH_ANG_XX.wav,1049,ITH,ANG,0,XX,2.803,16000,44845
1049_ITS_ANG_XX.wav,AudioWAV\1049_ITS_ANG_XX.wav,1049,ITS,ANG,0,XX,2.283,16000,36523
1049_IWL_ANG_XX.wav,AudioWAV\1049_IWL_ANG_XX.wav,1049,IWL,ANG,0,XX,3.403,16000,54454
1049_IWW_ANG_XX.wav,AudioWAV\1049_IWW_ANG_XX.wav,1049,IWW,ANG,0,XX,2.269,16000,36303
1049_MTI_ANG_XX.wav,AudioWAV\1049_MTI_ANG_XX.wav,1049,MTI,ANG,0,XX,3.103,16000,49650
1049_TAI_ANG_XX.wav,AudioWAV\1049_TAI_ANG_XX.wav,1049,TAI,ANG,0,XX,2.636,16000,42175
1049_TIE_ANG_XX.wav,AudioWAV\1049_TIE_ANG_XX.wav,1049,TIE,ANG,0,XX,2.669,16000,42709
1049_TSI_ANG_XX.wav,AudioWAV\1049_TSI_ANG_XX.wav,1049,TSI,ANG,0,XX,1.969,16000,31498
1049_WSI_ANG_XX.wav,AudioWAV\1049_WSI_ANG_XX.wav,1049,WSI,ANG,0,XX,2.236,16000,35769
1050_DFA_ANG_XX.wav,AudioWAV\1050_DFA_ANG_XX.wav,1050,DFA,ANG,0,XX,2.502,16000,40040
1050_IEO_ANG_HI.wav,AudioWAV\1050_IEO_ANG_HI.wav,1050,IEO,ANG,0,HI,2.369,16000,37904
1050_IEO_ANG_LO.wav,AudioWAV\1050_IEO_ANG_LO.wav,1050,IEO,ANG,0,LO,1.602,16000,25626
1050_IEO_ANG_MD.wav,AudioWAV\1050_IEO_ANG_MD.wav,1050,IEO,ANG,0,MD,1.802,16000,28829
1050_IOM_ANG_XX.wav,AudioWAV\1050_IOM_ANG_XX.wav,1050,IOM,ANG,0,XX,2.97,16000,47514
1050_ITH_ANG_XX.wav,AudioWAV\1050_ITH_ANG_XX.wav,1050,ITH,ANG,0,XX,2.803,16000,44845
1050_ITS_ANG_XX.wav,AudioWAV\1050_ITS_ANG_XX.wav,1050,ITS,ANG,0,XX,2.87,16000,45913
1050_IWL_ANG_XX.wav,AudioWAV\1050_IWL_ANG_XX.wav,1050,IWL,ANG,0,XX,2.769,16000,44311
1050_IWW_ANG_XX.wav,AudioWAV\1050_IWW_ANG_XX.wav,1050,IWW,ANG,0,XX,2.369,16000,37905
1050_MTI_ANG_XX.wav,AudioWAV\1050_MTI_ANG_XX.wav,1050,MTI,ANG,0,XX,2.903,16000,46446
1050_TAI_ANG_XX.wav,AudioWAV\1050_TAI_ANG_XX.wav,1050,TAI,ANG,0,XX,2.569,16000,41108
1050_TIE_ANG_XX.wav,AudioWAV\1050_TIE_ANG_XX.wav,1050,TIE,ANG,0,XX,2.536,16000,40574
1050_TSI_ANG_XX.wav,AudioWAV\1050_TSI_ANG_XX.wav,1050,TSI,ANG,0,XX,2.135,16000,34167
1050_WSI_ANG_XX.wav,AudioWAV\1050_WSI_ANG_XX.wav,1050,WSI,ANG,0,XX,2.603,16000,41642
1051_DFA_ANG_XX.wav,AudioWAV\1051_DFA_ANG_XX.wav,1051,DFA,ANG,0,XX,1.869,16000,29896
1051_IEO_ANG_HI.wav,AudioWAV\1051_IEO_ANG_HI.wav,1051,IEO,ANG,0,HI,1.768,16000,28295
1051_IEO_ANG_LO.wav,AudioWAV\1051_IEO_ANG_LO.wav,1051,IEO,ANG,0,LO,1.735,16000,27761
1051_IEO_ANG_MD.wav,AudioWAV\1051_IEO_ANG_MD.wav,1051,IEO,ANG,0,MD,1.802,16000,28829
1051_IOM_ANG_XX.wav,AudioWAV\1051_IOM_ANG_XX.wav,1051,IOM,ANG,0,XX,2.402,16000,38438
1051_ITH_ANG_XX.wav,AudioWAV\1051_ITH_ANG_XX.wav,1051,ITH,ANG,0,XX,2.703,16000,43243
1051_ITS_ANG_XX.wav,AudioWAV\1051_ITS_ANG_XX.wav,1051,ITS,ANG,0,XX,2.669,16000,42709
1051_IWL_ANG_XX.wav,AudioWAV\1051_IWL_ANG_XX.wav,1051,IWL,ANG,0,XX,2.769,16000,44311
1051_IWW_ANG_XX.wav,AudioWAV\1051_IWW_ANG_XX.wav,1051,IWW,ANG,0,XX,2.502,16000,40040
1051_MTI_ANG_XX.wav,AudioWAV\1051_MTI_ANG_XX.wav,1051,MTI,ANG,0,XX,2.769,16000,44311
1051_TAI_ANG_XX.wav,AudioWAV\1051_TAI_ANG_XX.wav,1051,TAI,ANG,0,XX,2.736,16000,43777
1051_TIE_ANG_XX.wav,AudioWAV\1051_TIE_ANG_XX.wav,1051,TIE,ANG,0,XX,2.903,16000,46446
1051_TSI_ANG_XX.wav,AudioWAV\1051_TSI_ANG_XX.wav,1051,TSI,ANG,0,XX,2.369,16000,37904
1051_WSI_ANG_XX.wav,AudioWAV\1051_WSI_ANG_XX.wav,1051,WSI,ANG,0,XX,3.003,16000,48048
1052_DFA_ANG_XX.wav,AudioWAV\1052_DFA_ANG_XX.wav,1052,DFA,ANG,0,XX,2.276,16000,36409
1052_IEO_ANG_HI.wav,AudioWAV\1052_IEO_ANG_HI.wav,1052,IEO,ANG,0,HI,3.136,16000,50183
1052_IEO_ANG_LO.wav,AudioWAV\1052_IEO_ANG_LO.wav,1052,IEO,ANG,0,LO,2.269,16000,36303
1052_IEO_ANG_MD.wav,AudioWAV\1052_IEO_ANG_MD.wav,1052,IEO,ANG,0,MD,3.036,16000,48582
1052_IOM_ANG_XX.wav,AudioWAV\1052_IOM_ANG_XX.wav,1052,IOM,ANG,0,XX,2.202,16000,35235
1052_ITH_ANG_XX.wav,AudioWAV\1052_ITH_ANG_XX.wav,1052,ITH,ANG,0,XX,2.669,16000,42709
1052_ITS_ANG_XX.wav,AudioWAV\1052_ITS_ANG_XX.wav,1052,ITS,ANG,0,XX,2.736,16000,43777
1052_IWL_ANG_XX.wav,AudioWAV\1052_IWL_ANG_XX.wav,1052,IWL,ANG,0,XX,3.203,16000,51251
1052_IWW_ANG_XX.wav,AudioWAV\1052_IWW_ANG_XX.wav,1052,IWW,ANG,0,XX,1.735,16000,27761
1052_MTI_ANG_XX.wav,AudioWAV\1052_MTI_ANG_XX.wav,1052,MTI,ANG,0,XX,2.536,16000,40574
1052_TAI_ANG_XX.wav,AudioWAV\1052_TAI_ANG_XX.wav,1052,TAI,ANG,0,XX,2.836,16000,45379
1052_TIE_ANG_XX.wav,AudioWAV\1052_TIE_ANG_XX.wav,1052,TIE,ANG,0,XX,3.136,16000,50183
1052_TSI_ANG_XX.wav,AudioWAV\1052_TSI_ANG_XX.wav,1052,TSI,ANG,0,XX,1.902,16000,30430
1052_WSI_ANG_XX.wav,AudioWAV\1052_WSI_ANG_XX.wav,1052,WSI,ANG,0,XX,2.302,16000,36837
1053_DFA_ANG_XX.wav,AudioWAV\1053_DFA_ANG_XX.wav,1053,DFA,ANG,0,XX,1.735,16000,27761
1053_IEO_ANG_HI.wav,AudioWAV\1053_IEO_ANG_HI.wav,1053,IEO,ANG,0,HI,2.669,16000,42709
1053_IEO_ANG_LO.wav,AudioWAV\1053_IEO_ANG_LO.wav,1053,IEO,ANG,0,LO,1.835,16000,29363
1053_IEO_ANG_MD.wav,AudioWAV\1053_IEO_ANG_MD.wav,1053,IEO,ANG,0,MD,2.069,16000,33100
1053_IOM_ANG_XX.wav,AudioWAV\1053_IOM_ANG_XX.wav,1053,IOM,ANG,0,XX,2.202,16000,35235
1053_ITH_ANG_XX.wav,AudioWAV\1053_ITH_ANG_XX.wav,1053,ITH,ANG,0,XX,2.202,16000,35235
1053_ITS_ANG_XX.wav,AudioWAV\1053_ITS_ANG_XX.wav,1053,ITS,ANG,0,XX,2.102,16000,33634
1053_IWL_ANG_XX.wav,AudioWAV\1053_IWL_ANG_XX.wav,1053,IWL,ANG,0,XX,2.069,16000,33100
1053_IWW_ANG_XX.wav,AudioWAV\1053_IWW_ANG_XX.wav,1053,IWW,ANG,0,XX,1.835,16000,29363
1053_MTI_ANG_XX.wav,AudioWAV\1053_MTI_ANG_XX.wav,1053,MTI,ANG,0,XX,2.436,16000,38972
1053_TAI_ANG_XX.wav,AudioWAV\1053_TAI_ANG_XX.wav,1053,TAI,ANG,0,XX,2.035,16000,32566
1053_TIE_ANG_XX.wav,AudioWAV\1053_TIE_ANG_XX.wav,1053,TIE,ANG,0,XX,3.036,16000,48582
1053_TSI_ANG_XX.wav,AudioWAV\1053_TSI_ANG_XX.wav,1053,TSI,ANG,0,XX,2.269,16000,36303
1053_WSI_ANG_XX.wav,AudioWAV\1053_WSI_ANG_XX.wav,1053,WSI,ANG,0,XX,2.102,16000,33634
1054_DFA_ANG_XX.wav,AudioWAV\1054_DFA_ANG_XX.wav,1054,DFA,ANG,0,XX,1.869,16000,29897
1054_IEO_ANG_HI.wav,AudioWAV\1054_IEO_ANG_HI.wav,1054,IEO,ANG,0,HI,2.102,16000,33634
1054_IEO_ANG_LO.wav,AudioWAV\1054_IEO_ANG_LO.wav,1054,IEO,ANG,0,LO,2.202,16000,35235
1054_IEO_ANG_MD.wav,AudioWAV\1054_IEO_ANG_MD.wav,1054,IEO,ANG,0,MD,1.902,16000,30430
1054_IOM_ANG_XX.wav,AudioWAV\1054_IOM_ANG_XX.wav,1054,IOM,ANG,0,XX,1.668,16000,26693
1054_ITH_ANG_XX.wav,AudioWAV\1054_ITH_ANG_XX.wav,1054,ITH,ANG,0,XX,2.035,16000,32566
1054_ITS_ANG_XX.wav,AudioWAV\1054_ITS_ANG_XX.wav,1054,ITS,ANG,0,XX,1.935,16000,30964
1054_IWL_ANG_XX.wav,AudioWAV\1054_IWL_ANG_XX.wav,1054,IWL,ANG,0,XX,1.902,16000,30430
1054_IWW_ANG_XX.wav,AudioWAV\1054_IWW_ANG_XX.wav,1054,IWW,ANG,0,XX,1.802,16000,28829
1054_MTI_ANG_XX.wav,AudioWAV\1054_MTI_ANG_XX.wav,1054,MTI,ANG,0,XX,2.269,16000,36303
1054_TAI_ANG_XX.wav,AudioWAV\1054_TAI_ANG_XX.wav,1054,TAI,ANG,0,XX,1.869,16000,29897
1054_TIE_ANG_XX.wav,AudioWAV\1054_TIE_ANG_XX.wav,1054,TIE,ANG,0,XX,2.469,16000,39506
1054_TSI_ANG_XX.wav,AudioWAV\1054_TSI_ANG_XX.wav,1054,TSI,ANG,0,XX,1.835,16000,29363
1054_WSI_ANG_XX.wav,AudioWAV\1054_WSI_ANG_XX.wav,1054,WSI,ANG,0,XX,2.336,16000,37371
1055_DFA_ANG_XX.wav,AudioWAV\1055_DFA_ANG_XX.wav,1055,DFA,ANG,0,XX,2.283,16000,36523
1055_IEO_ANG_HI.wav,AudioWAV\1055_IEO_ANG_HI.wav,1055,IEO,ANG,0,HI,2.502,16000,40040
1055_IEO_ANG_LO.wav,AudioWAV\1055_IEO_ANG_LO.wav,1055,IEO,ANG,0,LO,2.002,16000,32032
1055_IEO_ANG_MD.wav,AudioWAV\1055_IEO_ANG_MD.wav,1055,IEO,ANG,0,MD,1.902,16000,30430
1055_IOM_ANG_XX.wav,AudioWAV\1055_IOM_ANG_XX.wav,1055,IOM,ANG,0,XX,2.803,16000,44845
1055_ITH_ANG_XX.wav,AudioWAV\1055_ITH_ANG_XX.wav,1055,ITH,ANG,0,XX,3.136,16000,50183
1055_ITS_ANG_XX.wav,AudioWAV\1055_ITS_ANG_XX.wav,1055,ITS,ANG,0,XX,3.103,16000,49650
1055_IWL_ANG_XX.wav,AudioWAV\1055_IWL_ANG_XX.wav,1055,IWL,ANG,0,XX,3.003,16000,48048
1055_IWW_ANG_XX.wav,AudioWAV\1055_IWW_ANG_XX.wav,1055,IWW,ANG,0,XX,2.536,16000,40574
1055_MTI_ANG_XX.wav,AudioWAV\1055_MTI_ANG_XX.wav,1055,MTI,ANG,0,XX,2.603,16000,41642
1055_TAI_ANG_XX.wav,AudioWAV\1055_TAI_ANG_XX.wav,1055,TAI,ANG,0,XX,2.603,16000,41642
1055_TIE_ANG_XX.wav,AudioWAV\1055_TIE_ANG_XX.wav,1055,TIE,ANG,0,XX,3.003,16000,48048
1055_TSI_ANG_XX.wav,AudioWAV\1055_TSI_ANG_XX.wav,1055,TSI,ANG,0,XX,2.202,16000,35235
1055_WSI_ANG_XX.wav,AudioWAV\1055_WSI_ANG_XX.wav,1055,WSI,ANG,0,XX,2.369,16000,37905
1056_DFA_ANG_XX.wav,AudioWAV\1056_DFA_ANG_XX.wav,1056,DFA,ANG,0,XX,2.035,16000,32566
1056_IEO_ANG_HI.wav,AudioWAV\1056_IEO_ANG_HI.wav,1056,IEO,ANG,0,HI,2.636,16000,42175
1056_IEO_ANG_LO.wav,AudioWAV\1056_IEO_ANG_LO.wav,1056,IEO,ANG,0,LO,2.169,16000,34701
1056_IEO_ANG_MD.wav,AudioWAV\1056_IEO_ANG_MD.wav,1056,IEO,ANG,0,MD,3.437,16000,54988
1056_IOM_ANG_XX.wav,AudioWAV\1056_IOM_ANG_XX.wav,1056,IOM,ANG,0,XX,1.935,16000,30964
1056_ITH_ANG_XX.wav,AudioWAV\1056_ITH_ANG_XX.wav,1056,ITH,ANG,0,XX,2.369,16000,37904
1056_ITS_ANG_XX.wav,AudioWAV\1056_ITS_ANG_XX.wav,1056,ITS,ANG,0,XX,2.903,16000,46446
1056_IWL_ANG_XX.wav,AudioWAV\1056_IWL_ANG_XX.wav,1056,IWL,ANG,0,XX,2.536,16000,40574
1056_IWW_ANG_XX.wav,AudioWAV\1056_IWW_ANG_XX.wav,1056,IWW,ANG,0,XX,2.069,16000,33100
1056_MTI_ANG_XX.wav,AudioWAV\1056_MTI_ANG_XX.wav,1056,MTI,ANG,0,XX,2.636,16000,42175
1056_TAI_ANG_XX.wav,AudioWAV\1056_TAI_ANG_XX.wav,1056,TAI,ANG,0,XX,2.169,16000,34701
1056_TIE_ANG_XX.wav,AudioWAV\1056_TIE_ANG_XX.wav,1056,TIE,ANG,0,XX,3.303,16000,52853
1056_TSI_ANG_XX.wav,AudioWAV\1056_TSI_ANG_XX.wav,1056,TSI,ANG,0,XX,2.276,16000,36409
1056_WSI_ANG_XX.wav,AudioWAV\1056_WSI_ANG_XX.wav,1056,WSI,ANG,0,XX,2.469,16000,39506
1057_DFA_ANG_XX.wav,AudioWAV\1057_DFA_ANG_XX.wav,1057,DFA,ANG,0,XX,2.536,16000,40574
1057_IEO_ANG_HI.wav,AudioWAV\1057_IEO_ANG_HI.wav,1057,IEO,ANG,0,HI,2.236,16000,35769
1057_IEO_ANG_LO.wav,AudioWAV\1057_IEO_ANG_LO.wav,1057,IEO,ANG,0,LO,1.568,16000,25092
1057_IEO_ANG_MD.wav,AudioWAV\1057_IEO_ANG_MD.wav,1057,IEO,ANG,0,MD,2.276,16000,36409
1057_IOM_ANG_XX.wav,AudioWAV\1057_IOM_ANG_XX.wav,1057,IOM,ANG,0,XX,2.336,16000,37371
1057_ITH_ANG_XX.wav,AudioWAV\1057_ITH_ANG_XX.wav,1057,ITH,ANG,0,XX,2.569,16000,41108
1057_ITS_ANG_XX.wav,AudioWAV\1057_ITS_ANG_XX.wav,1057,ITS,ANG,0,XX,2.469,16000,39506
1057_IWL_ANG_XX.wav,AudioWAV\1057_IWL_ANG_XX.wav,1057,IWL,ANG,0,XX,3.27,16000,52319
1057_IWW_ANG_XX.wav,AudioWAV\1057_IWW_ANG_XX.wav,1057,IWW,ANG,0,XX,2.469,16000,39506
1057_MTI_ANG_XX.wav,AudioWAV\1057_MTI_ANG_XX.wav,1057,MTI,ANG,0,XX,3.17,16000,50717
1057_TAI_ANG_XX.wav,AudioWAV\1057_TAI_ANG_XX.wav,1057,TAI,ANG,0,XX,2.703,16000,43243
1057_TIE_ANG_XX.wav,AudioWAV\1057_TIE_ANG_XX.wav,1057,TIE,ANG,0,XX,3.003,16000,48048
1057_TSI_ANG_XX.wav,AudioWAV\1057_TSI_ANG_XX.wav,1057,TSI,ANG,0,XX,2.135,16000,34167
1057_WSI_ANG_XX.wav,AudioWAV\1057_WSI_ANG_XX.wav,1057,WSI,ANG,0,XX,2.903,16000,46446
1058_DFA_ANG_XX.wav,AudioWAV\1058_DFA_ANG_XX.wav,1058,DFA,ANG,0,XX,2.469,16000,39506
1058_IEO_ANG_HI.wav,AudioWAV\1058_IEO_ANG_HI.wav,1058,IEO,ANG,0,HI,2.202,16000,35235
1058_IEO_ANG_LO.wav,AudioWAV\1058_IEO_ANG_LO.wav,1058,IEO,ANG,0,LO,2.169,16000,34701
1058_IEO_ANG_MD.wav,AudioWAV\1058_IEO_ANG_MD.wav,1058,IEO,ANG,0,MD,2.469,16000,39506
1058_IOM_ANG_XX.wav,AudioWAV\1058_IOM_ANG_XX.wav,1058,IOM,ANG,0,XX,2.436,16000,38972
1058_ITH_ANG_XX.wav,AudioWAV\1058_ITH_ANG_XX.wav,1058,ITH,ANG,0,XX,2.97,16000,47514
1058_ITS_ANG_XX.wav,AudioWAV\1058_ITS_ANG_XX.wav,1058,ITS,ANG,0,XX,2.736,16000,43777
1058_IWL_ANG_XX.wav,AudioWAV\1058_IWL_ANG_XX.wav,1058,IWL,ANG,0,XX,3.07,16000,49116
1058_IWW_ANG_XX.wav,AudioWAV\1058_IWW_ANG_XX.wav,1058,IWW,ANG,0,XX,1.969,16000,31498
1058_MTI_ANG_XX.wav,AudioWAV\1058_MTI_ANG_XX.wav,1058,MTI,ANG,0,XX,2.569,16000,41108
1058_TAI_ANG_XX.wav,AudioWAV\1058_TAI_ANG_XX.wav,1058,TAI,ANG,0,XX,2.603,16000,41642
1058_TIE_ANG_XX.wav,AudioWAV\1058_TIE_ANG_XX.wav,1058,TIE,ANG,0,XX,2.703,16000,43243
1058_TSI_ANG_XX.wav,AudioWAV\1058_TSI_ANG_XX.wav,1058,TSI,ANG,0,XX,2.069,16000,33100
1058_WSI_ANG_XX.wav,AudioWAV\1058_WSI_ANG_XX.wav,1058,WSI,ANG,0,XX,2.603,16000,41642
1059_DFA_ANG_XX.wav,AudioWAV\1059_DFA_ANG_XX.wav,1059,DFA,ANG,0,XX,1.902,16000,30430
1059_IEO_ANG_HI.wav,AudioWAV\1059_IEO_ANG_HI.wav,1059,IEO,ANG,0,HI,2.569,16000,41108
1059_IEO_ANG_LO.wav,AudioWAV\1059_IEO_ANG_LO.wav,1059,IEO,ANG,0,LO,2.035,16000,32566
1059_IEO_ANG_MD.wav,AudioWAV\1059_IEO_ANG_MD.wav,1059,IEO,ANG,0,MD,2.336,16000,37371
1059_IOM_ANG_XX.wav,AudioWAV\1059_IOM_ANG_XX.wav,1059,IOM,ANG,0,XX,2.336,16000,37371
1059_ITH_ANG_XX.wav,AudioWAV\1059_ITH_ANG_XX.wav,1059,ITH,ANG,0,XX,2.402,16000,38438
1059_ITS_ANG_XX.wav,AudioWAV\1059_ITS_ANG_XX.wav,1059,ITS,ANG,0,XX,2.302,16000,36837
1059_IWL_ANG_XX.wav,AudioWAV\1059_IWL_ANG_XX.wav,1059,IWL,ANG,0,XX,2.736,16000,43777
1059_IWW_ANG_XX.wav,AudioWAV\1059_IWW_ANG_XX.wav,1059,IWW,ANG,0,XX,2.135,16000,34167
1059_MTI_ANG_XX.wav,AudioWAV\1059_MTI_ANG_XX.wav,1059,MTI,ANG,0,XX,2.636,16000,42175
1059_TAI_ANG_XX.wav,AudioWAV\1059_TAI_ANG_XX.wav,1059,TAI,ANG,0,XX,2.87,16000,45913
1059_TIE_ANG_XX.wav,AudioWAV\1059_TIE_ANG_XX.wav,1059,TIE,ANG,0,XX,3.437,16000,54988
1059_TSI_ANG_XX.wav,AudioWAV\1059_TSI_ANG_XX.wav,1059,TSI,ANG,0,XX,2.069,16000,33100
1059_WSI_ANG_XX.wav,AudioWAV\1059_WSI_ANG_XX.wav,1059,WSI,ANG,0,XX,2.436,16000,38972
1060_DFA_ANG_XX.wav,AudioWAV\1060_DFA_ANG_XX.wav,1060,DFA,ANG,0,XX,2.202,16000,35235
1060_IEO_ANG_HI.wav,AudioWAV\1060_IEO_ANG_HI.wav,1060,IEO,ANG,0,HI,2.469,16000,39506
1060_IEO_ANG_LO.wav,AudioWAV\1060_IEO_ANG_LO.wav,1060,IEO,ANG,0,LO,1.835,16000,29363
1060_IEO_ANG_MD.wav,AudioWAV\1060_IEO_ANG_MD.wav,1060,IEO,ANG,0,MD,2.035,16000,32566
1060_IOM_ANG_XX.wav,AudioWAV\1060_IOM_ANG_XX.wav,1060,IOM,ANG,0,XX,2.536,16000,40574
1060_ITH_ANG_XX.wav,AudioWAV\1060_ITH_ANG_XX.wav,1060,ITH,ANG,0,XX,2.669,16000,42709
1060_ITS_ANG_XX.wav,AudioWAV\1060_ITS_ANG_XX.wav,1060,ITS,ANG,0,XX,2.336,16000,37371
1060_IWL_ANG_XX.wav,AudioWAV\1060_IWL_ANG_XX.wav,1060,IWL,ANG,0,XX,2.502,16000,40040
1060_IWW_ANG_XX.wav,AudioWAV\1060_IWW_ANG_XX.wav,1060,IWW,ANG,0,XX,2.135,16000,34167
1060_MTI_ANG_XX.wav,AudioWAV\1060_MTI_ANG_XX.wav,1060,MTI,ANG,0,XX,2.703,16000,43243
1060_TAI_ANG_XX.wav,AudioWAV\1060_TAI_ANG_XX.wav,1060,TAI,ANG,0,XX,2.269,16000,36303
1060_TIE_ANG_XX.wav,AudioWAV\1060_TIE_ANG_XX.wav,1060,TIE,ANG,0,XX,2.97,16000,47514
1060_TSI_ANG_XX.wav,AudioWAV\1060_TSI_ANG_XX.wav,1060,TSI,ANG,0,XX,2.202,16000,35235
1060_WSI_ANG_XX.wav,AudioWAV\1060_WSI_ANG_XX.wav,1060,WSI,ANG,0,XX,2.536,16000,40574
1061_DFA_ANG_XX.wav,AudioWAV\1061_DFA_ANG_XX.wav,1061,DFA,ANG,0,XX,2.269,16000,36303
1061_IEO_ANG_HI.wav,AudioWAV\1061_IEO_ANG_HI.wav,1061,IEO,ANG,0,HI,1.969,16000,31498
1061_IEO_ANG_LO.wav,AudioWAV\1061_IEO_ANG_LO.wav,1061,IEO,ANG,0,LO,1.869,16000,29896
1061_IEO_ANG_MD.wav,AudioWAV\1061_IEO_ANG_MD.wav,1061,IEO,ANG,0,MD,2.369,16000,37904
1061_IOM_ANG_XX.wav,AudioWAV\1061_IOM_ANG_XX.wav,1061,IOM,ANG,0,XX,2.569,16000,41108
1061_ITH_ANG_XX.wav,AudioWAV\1061_ITH_ANG_XX.wav,1061,ITH,ANG,0,XX,3.036,16000,48582
1061_ITS_ANG_XX.wav,AudioWAV\1061_ITS_ANG_XX.wav,1061,ITS,ANG,0,XX,2.369,16000,37905
1061_IWL_ANG_XX.wav,AudioWAV\1061_IWL_ANG_XX.wav,1061,IWL,ANG,0,XX,3.237,16000,51785
1061_IWW_ANG_XX.wav,AudioWAV\1061_IWW_ANG_XX.wav,1061,IWW,ANG,0,XX,2.302,16000,36837
1061_MTI_ANG_XX.wav,AudioWAV\1061_MTI_ANG_XX.wav,1061,MTI,ANG,0,XX,3.871,16000,61929
1061_TAI_ANG_XX.wav,AudioWAV\1061_TAI_ANG_XX.wav,1061,TAI,ANG,0,XX,2.169,16000,34701
1061_TIE_ANG_XX.wav,AudioWAV\1061_TIE_ANG_XX.wav,1061,TIE,ANG,0,XX,2.803,16000,44845
1061_TSI_ANG_XX.wav,AudioWAV\1061_TSI_ANG_XX.wav,1061,TSI,ANG,0,XX,2.336,16000,37371
1061_WSI_ANG_XX.wav,AudioWAV\1061_WSI_ANG_XX.wav,1061,WSI,ANG,0,XX,2.502,16000,40040
1062_DFA_ANG_XX.wav,AudioWAV\1062_DFA_ANG_XX.wav,1062,DFA,ANG,0,XX,1.702,16000,27227
1062_IEO_ANG_HI.wav,AudioWAV\1062_IEO_ANG_HI.wav,1062,IEO,ANG,0,HI,2.369,16000,37905
1062_IEO_ANG_LO.wav,AudioWAV\1062_IEO_ANG_LO.wav,1062,IEO,ANG,0,LO,2.102,16000,33634
1062_IEO_ANG_MD.wav,AudioWAV\1062_IEO_ANG_MD.wav,1062,IEO,ANG,0,MD,2.069,16000,33100
1062_IOM_ANG_XX.wav,AudioWAV\1062_IOM_ANG_XX.wav,1062,IOM,ANG,0,XX,1.802,16000,28829
